CLIENT_NUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_months,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt
716334258,Existing Customer,49,F,3,Uneducated,Divorced,$40K - $60K,Blue,36,5,1,5238,1365,1834
716075208,Existing Customer,32,F,3,High School,Married,Less than $40K,Blue,22,4,2,4561,2029,1874
780276258,Existing Customer,53,M,2,High School,Married,$120K +,Blue,39,3,2,13091,985,1452
789282333,Existing Customer,62,F,0,Graduate,Married,Unknown,Blue,51,3,3,10826,1274,1355
811571733,Existing Customer,26,F,0,Unknown,Single,Unknown,Blue,13,4,2,2600,1876,2625
709429533,Existing Customer,49,F,5,Graduate,Divorced,Unknown,Blue,35,6,3,2561,0,2047
715247508,Existing Customer,30,F,1,Graduate,Married,Less than $40K,Blue,36,3,2,7087,1060,1712
718784358,Existing Customer,34,M,4,Uneducated,Single,$120K +,Blue,36,6,3,34516,2517,1969
751450008,Existing Customer,41,M,1,Post-Graduate,Single,$40K - $60K,Blue,32,3,2,10266,1390,1720
719227233,Existing Customer,27,F,1,Unknown,Single,Less than $40K,Blue,36,3,3,1553,723,1954
711050058,Existing Customer,33,F,2,Uneducated,Married,$40K - $60K,Blue,23,4,2,6732,0,1644
779040408,Existing Customer,56,M,2,High School,Married,$120K +,Blue,37,3,1,12181,1702,1478
714024858,Existing Customer,36,M,3,High School,Married,$80K - $120K,Blue,27,3,1,7056,0,1739
789849108,Existing Customer,35,M,1,Graduate,Single,$60K - $80K,Blue,25,6,1,14365,0,2290
710391258,Existing Customer,27,M,0,Graduate,Married,$40K - $60K,Blue,36,3,2,11473,829,2147
718830183,Existing Customer,46,M,1,High School,Single,$60K - $80K,Blue,38,5,2,23996,2517,1339
779696883,Existing Customer,48,M,2,Graduate,Divorced,$60K - $80K,Blue,33,4,2,2998,1789,1825
719249733,Existing Customer,54,M,1,Unknown,Single,$80K - $120K,Blue,36,6,2,30011,1232,1676
737971833,Existing Customer,38,M,1,Graduate,Married,$60K - $80K,Blue,31,6,3,2405,1553,2503
772468983,Existing Customer,36,M,1,Post-Graduate,Married,$80K - $120K,Blue,26,3,4,21927,1291,1946
710990283,Existing Customer,56,M,1,High School,Married,$80K - $120K,Blue,36,4,1,3906,1851,1839
808750458,Existing Customer,32,M,1,Doctorate,Single,$60K - $80K,Blue,27,5,3,10029,606,2192
719692983,Existing Customer,36,M,2,Doctorate,Married,$60K - $80K,Blue,30,3,3,4934,1504,2747
719125158,Existing Customer,35,F,2,High School,Single,Less than $40K,Silver,15,5,2,13882,1452,2685
787509408,Existing Customer,26,M,0,College,Single,Unknown,Blue,13,6,3,2347,0,2595
719206308,Existing Customer,32,M,1,High School,Married,$60K - $80K,Blue,24,4,2,4116,1223,1657
717141858,Existing Customer,56,F,2,High School,Single,$40K - $60K,Blue,36,4,1,13904,625,3151
713172408,Existing Customer,54,M,1,Unknown,Married,$80K - $120K,Blue,43,4,2,32558,2016,1440
720314583,Existing Customer,54,M,2,Unknown,Married,$80K - $120K,Blue,44,4,1,12902,1860,1273
708347583,Existing Customer,37,F,4,Uneducated,Married,Less than $40K,Blue,36,4,1,2509,1144,1804
711006783,Existing Customer,38,F,1,Graduate,Single,Less than $40K,Blue,22,3,3,2484,2149,1200
718274283,Existing Customer,35,M,3,College,Single,$60K - $80K,Blue,36,5,1,2780,0,2469
803977008,Existing Customer,39,M,2,Unknown,Married,$60K - $80K,Blue,34,6,2,5219,1826,1715
715216908,Existing Customer,48,M,4,Doctorate,Single,$80K - $120K,Blue,36,6,3,18102,1381,1486
779611008,Existing Customer,29,M,0,Graduate,Married,$40K - $60K,Blue,18,4,3,4532,0,1885
811467708,Existing Customer,33,M,2,Graduate,Married,$80K - $120K,Blue,28,4,2,22399,1431,2390
812597508,Existing Customer,39,F,1,High School,Married,$40K - $60K,Blue,34,6,5,4489,2498,2153
718651083,Existing Customer,35,F,2,Graduate,Single,Unknown,Blue,25,4,1,10329,514,2461
708577308,Existing Customer,43,F,1,Unknown,Divorced,Less than $40K,Blue,36,4,2,2637,1272,1569
813990483,Existing Customer,27,F,0,High School,Married,Less than $40K,Blue,22,4,1,1864,1384,1662
816319008,Existing Customer,52,F,2,Graduate,Single,Unknown,Blue,47,6,3,13276,1917,1901
789627258,Existing Customer,31,M,1,Graduate,Single,$40K - $60K,Blue,25,5,3,1935,1033,2498
713346558,Existing Customer,45,M,4,Graduate,Divorced,$60K - $80K,Blue,37,5,2,6784,891,1900
708744933,Existing Customer,35,M,2,High School,Married,$60K - $80K,Blue,36,4,2,19127,1880,1859
708828258,Existing Customer,55,M,2,College,Married,$120K +,Blue,37,5,2,32641,1551,1327
713511108,Existing Customer,61,M,1,Uneducated,Married,$40K - $60K,Blue,47,5,3,1438.3,847,1397
710208633,Existing Customer,37,F,1,Graduate,Married,Less than $40K,Blue,31,5,2,2417,1929,1773
824165658,Existing Customer,38,M,2,Unknown,Married,$80K - $120K,Blue,34,4,1,19259,2266,1388
826513233,Existing Customer,54,F,3,Unknown,Married,Less than $40K,Blue,50,6,2,3796,2396,2069
788789658,Existing Customer,40,M,5,Unknown,Unknown,$80K - $120K,Blue,22,6,1,4042,1744,1471
717837858,Existing Customer,47,M,5,College,Married,$120K +,Blue,34,3,1,17603,1063,2902
709382958,Existing Customer,55,F,2,Graduate,Married,$40K - $60K,Blue,46,6,1,2894,2077,1017
716253858,Existing Customer,37,M,5,Post-Graduate,Married,$80K - $120K,Blue,26,2,1,16730,1956,1740
713725683,Existing Customer,36,F,0,College,Single,Less than $40K,Blue,27,6,3,3282,1843,2614
710364258,Existing Customer,53,F,2,Uneducated,Married,Unknown,Blue,41,4,2,15815,1217,2135
816033783,Existing Customer,26,M,0,High School,Single,$60K - $80K,Blue,21,6,2,1672,957,2099
715065483,Existing Customer,45,F,3,Graduate,Divorced,Less than $40K,Blue,36,4,3,8121,1595,1914
718751133,Existing Customer,36,F,2,Unknown,Married,Less than $40K,Blue,26,4,1,3182,2435,1670
713983308,Existing Customer,60,M,0,Post-Graduate,Married,$60K - $80K,Blue,49,5,1,3182,1928,1233
718418958,Attrited Customer,30,M,1,Post-Graduate,Divorced,Less than $40K,Blue,36,6,2,5061,0,1309
779367858,Existing Customer,39,M,4,High School,Married,$60K - $80K,Blue,28,5,3,6224,1898,3014
711285633,Existing Customer,33,F,0,Unknown,Single,Unknown,Blue,36,6,1,2735,1769,3306
714974658,Existing Customer,48,F,4,College,Married,Less than $40K,Blue,36,6,1,2464,1867,1219
716374308,Existing Customer,39,M,3,Graduate,Married,$60K - $80K,Blue,33,4,3,3477,1875,1897
713416233,Existing Customer,38,M,2,Graduate,Married,$80K - $120K,Blue,24,5,2,3242,2076,1841
797643708,Existing Customer,47,M,1,High School,Married,$120K +,Blue,41,3,1,27858,1314,1772
808292958,Existing Customer,26,M,0,Graduate,Single,Less than $40K,Blue,20,6,2,1438.3,495,2546
719831958,Existing Customer,49,M,3,College,Single,$120K +,Blue,36,5,2,34516,0,1793
708860358,Existing Customer,38,M,3,High School,Married,$80K - $120K,Blue,22,4,2,6361,694,1499
717385983,Existing Customer,30,M,0,Graduate,Married,Less than $40K,Blue,21,6,6,2490,0,1645
719049033,Existing Customer,53,M,3,High School,Married,$120K +,Blue,44,5,6,14057,1655,2073
717581658,Existing Customer,49,M,2,Unknown,Single,$60K - $80K,Blue,38,4,1,2461,1586,1729
714347508,Existing Customer,35,M,2,Uneducated,Single,$60K - $80K,Blue,21,4,3,7766,1278,2423
803833608,Existing Customer,40,M,3,Uneducated,Single,$40K - $60K,Silver,33,4,1,21308,564,1322
712576908,Existing Customer,30,M,0,High School,Married,$60K - $80K,Blue,36,5,2,4516,2252,1819
778511733,Existing Customer,42,F,3,College,Single,$40K - $60K,Blue,30,6,3,5424,1812,1634
721464783,Existing Customer,62,F,0,Graduate,Married,Less than $40K,Blue,36,3,2,1764,1540,2094
821179233,Attrited Customer,50,F,1,Post-Graduate,Single,$40K - $60K,Blue,46,1,3,1493,932,1554
713126733,Existing Customer,56,M,3,College,Married,$120K +,Blue,43,6,2,17539,2517,1220
719688408,Existing Customer,45,M,3,Graduate,Married,$80K - $120K,Silver,36,6,2,34516,0,3530
779811183,Existing Customer,35,F,3,Uneducated,Married,Less than $40K,Blue,25,4,1,2149,1118,1581
771086208,Existing Customer,57,F,2,Graduate,Married,Less than $40K,Blue,44,3,4,6256,1530,1629
715217733,Existing Customer,33,F,2,High School,Single,Unknown,Blue,25,5,1,11922,792,2154
813752433,Attrited Customer,43,F,3,Graduate,Single,Less than $40K,Blue,38,5,2,4075,1986,2449
711876333,Existing Customer,53,M,3,Graduate,Married,$80K - $120K,Blue,36,5,1,7290,2151,1312
715256658,Existing Customer,50,M,2,College,Single,$60K - $80K,Blue,36,5,3,5965,688,3382
711329658,Existing Customer,30,M,0,High School,Married,$120K +,Blue,13,3,1,9007,1965,1925
710227908,Existing Customer,37,F,3,Graduate,Single,Less than $40K,Blue,36,3,2,6077,1397,2837
716362008,Existing Customer,37,M,2,Doctorate,Married,$40K - $60K,Blue,29,3,3,1808,1009,1744
714939708,Existing Customer,45,M,3,Graduate,Single,$80K - $120K,Blue,36,6,1,12810,0,3174
708083283,Attrited Customer,58,M,0,Unknown,Single,$40K - $60K,Blue,45,3,1,3421,2517,992
719431608,Existing Customer,63,F,0,College,Married,$40K - $60K,Blue,53,6,1,3118,1528,1291
769411758,Existing Customer,43,M,1,Graduate,Single,$60K - $80K,Blue,37,4,3,20013,922,1518
714248733,Existing Customer,26,F,0,Unknown,Single,Unknown,Blue,13,4,1,4395,1240,2272
804481608,Existing Customer,37,F,1,Unknown,Single,Less than $40K,Blue,32,6,3,9661,0,2825
714631833,Existing Customer,53,M,4,Graduate,Married,$60K - $80K,Blue,44,3,2,1973,1324,1587
769751958,Existing Customer,55,M,3,Unknown,Married,$120K +,Blue,49,3,2,9926,2018,2235
717999183,Existing Customer,36,M,3,High School,Married,$60K - $80K,Blue,36,6,3,4108,1659,2275
713075283,Existing Customer,51,M,3,High School,Single,$120K +,Blue,36,5,1,20741,2504,1818
711561108,Existing Customer,36,M,4,Graduate,Single,$80K - $120K,Blue,24,6,1,16335,892,2733
709854483,Existing Customer,35,F,1,High School,Married,Unknown,Blue,17,5,3,4588,2517,2442
713630733,Existing Customer,34,F,2,Graduate,Single,Less than $40K,Blue,24,5,3,5712,1955,2617
717599283,Existing Customer,57,M,0,Doctorate,Married,$60K - $80K,Blue,36,3,1,5335,1206,1844
806407308,Attrited Customer,54,F,3,College,Single,Unknown,Blue,49,6,2,13184,0,2047
712730583,Existing Customer,29,M,0,Uneducated,Married,$60K - $80K,Blue,20,5,2,8592,1201,1842
712142733,Existing Customer,37,F,3,Post-Graduate,Married,Less than $40K,Blue,26,5,3,1910,1164,2028
720153258,Existing Customer,53,F,2,College,Single,Less than $40K,Blue,45,6,3,6210,1083,3095
814086333,Existing Customer,36,M,3,College,Married,$40K - $60K,Blue,31,6,2,2220,1337,1685
715524708,Existing Customer,49,M,5,Unknown,Single,$40K - $60K,Silver,41,4,2,20756,1710,1502
713307708,Existing Customer,64,F,0,Unknown,Married,$40K - $60K,Blue,55,6,3,2895,2517,1541
714069858,Existing Customer,53,M,3,Graduate,Married,$60K - $80K,Blue,36,4,3,3539,2517,1677
712789383,Existing Customer,52,M,1,Graduate,Married,$120K +,Blue,44,6,1,9274,2097,2048
787983633,Existing Customer,35,F,3,Uneducated,Married,Less than $40K,Blue,26,6,1,3187,2517,2072
758583708,Attrited Customer,37,F,3,Graduate,Single,Less than $40K,Blue,24,2,1,2802,2460,1406
717130383,Existing Customer,50,M,0,Uneducated,Married,$60K - $80K,Blue,36,4,3,2334,707,1386
720770883,Existing Customer,65,F,0,Graduate,Single,Less than $40K,Blue,56,5,3,1438.3,0,2249
716797758,Existing Customer,53,F,2,Unknown,Married,Less than $40K,Blue,44,3,2,3519,0,1670
713835258,Existing Customer,53,M,1,Unknown,Married,$120K +,Blue,48,3,2,3088,2083,1561
720677733,Existing Customer,40,M,3,Graduate,Married,$80K - $120K,Silver,36,6,3,34516,1002,2579
718587858,Existing Customer,39,M,4,High School,Married,$60K - $80K,Blue,31,3,1,11906,2032,1642
710263608,Existing Customer,53,F,3,High School,Married,Unknown,Blue,36,4,2,11098,821,2156
715055433,Existing Customer,36,M,3,Uneducated,Married,$60K - $80K,Blue,22,6,3,2224,1772,2004
715498308,Existing Customer,35,F,2,Graduate,Married,$40K - $60K,Blue,36,4,3,3454,1603,1575
708099183,Existing Customer,37,F,2,High School,Single,Less than $40K,Blue,36,4,2,5723,1873,2732
716452908,Existing Customer,36,F,1,Unknown,Single,Less than $40K,Blue,36,4,2,9239,1421,2246
789959283,Existing Customer,39,M,2,College,Single,$80K - $120K,Blue,24,4,3,4061,1775,1602
713536158,Existing Customer,65,M,1,College,Married,Less than $40K,Blue,56,5,3,4189,0,1597
716750358,Existing Customer,45,F,1,Unknown,Married,Less than $40K,Blue,32,4,1,6373,1562,3483
815299833,Existing Customer,38,F,2,Graduate,Married,Less than $40K,Blue,33,5,2,2228,1717,2334
721003008,Attrited Customer,36,F,4,Graduate,Married,Less than $40K,Blue,24,3,2,3261,2517,856
779883933,Existing Customer,40,F,4,Graduate,Married,Less than $40K,Blue,24,3,3,8014,1402,1596
716612958,Existing Customer,35,F,2,College,Married,$40K - $60K,Blue,29,6,1,10980,1726,1830
715859058,Existing Customer,54,M,3,Post-Graduate,Married,$120K +,Blue,42,6,3,3092,2165,1369
772031733,Existing Customer,40,M,4,Graduate,Single,$80K - $120K,Blue,29,5,1,14315,690,2603
720668358,Existing Customer,59,M,0,Uneducated,Single,$40K - $60K,Blue,46,3,3,1648,997,1776
778708533,Attrited Customer,26,F,0,High School,Single,$40K - $60K,Blue,13,2,2,1730,1616,869
719649408,Existing Customer,46,M,2,High School,Married,$60K - $80K,Blue,35,6,3,13768,763,1390
715457658,Existing Customer,29,F,1,Graduate,Married,Unknown,Blue,19,3,5,1709,1465,1757
711934308,Existing Customer,38,M,3,Graduate,Single,$40K - $60K,Blue,19,5,5,1705,0,3342
781326483,Existing Customer,31,M,0,Graduate,Divorced,$60K - $80K,Blue,25,6,5,8673,0,2457
712557708,Existing Customer,35,M,1,High School,Married,$60K - $80K,Blue,21,5,5,6391,2317,2274
789187908,Existing Customer,56,M,2,Uneducated,Married,$80K - $120K,Blue,45,4,5,11102,1946,1448
773297508,Existing Customer,34,M,3,College,Married,$80K - $120K,Blue,28,3,5,24765,1999,1544
716529258,Existing Customer,42,M,4,Doctorate,Married,$80K - $120K,Blue,27,5,5,31864,0,1591
708242283,Existing Customer,29,M,1,College,Single,$60K - $80K,Blue,36,5,6,5346,0,3253
789247458,Existing Customer,32,M,0,Graduate,Single,$40K - $60K,Blue,21,6,2,2801,1472,2467
717100833,Existing Customer,37,F,2,High School,Married,Less than $40K,Blue,27,6,6,3148,0,1401
716870583,Existing Customer,36,F,3,Unknown,Married,Less than $40K,Blue,36,6,5,2786,1628,2853
719999508,Existing Customer,37,M,3,Unknown,Married,$60K - $80K,Blue,24,3,1,11894,816,2438
721236408,Existing Customer,38,M,2,Graduate,Married,$80K - $120K,Blue,29,5,3,7535,2517,1655
720122808,Attrited Customer,52,M,2,High School,Married,$60K - $80K,Silver,35,4,4,33180,511,797
716882658,Existing Customer,62,F,2,Graduate,Married,Less than $40K,Blue,51,6,2,2986,1632,2141
713734758,Existing Customer,35,F,2,Graduate,Married,Unknown,Blue,23,4,2,6729,2375,2080
709085358,Existing Customer,36,M,1,Graduate,Single,$60K - $80K,Blue,36,3,3,2601,1817,2542
715785933,Existing Customer,54,M,3,College,Married,$80K - $120K,Blue,45,4,3,3380,1655,1636
717159858,Existing Customer,27,M,1,High School,Single,$60K - $80K,Blue,18,5,2,2730,1351,2319
713259858,Attrited Customer,26,M,0,High School,Single,$40K - $60K,Blue,15,3,1,3324,0,982
787516908,Existing Customer,56,F,2,Graduate,Married,Less than $40K,Blue,45,4,3,2665,1844,1880
711145008,Existing Customer,60,F,1,Graduate,Married,$40K - $60K,Blue,47,4,3,5015,2053,1325
715013733,Existing Customer,54,M,4,Graduate,Married,$60K - $80K,Blue,36,4,3,6905,2303,1370
717098208,Existing Customer,48,M,3,Unknown,Married,$80K - $120K,Blue,41,5,2,5848,950,1961
737982408,Existing Customer,33,M,1,College,Single,$80K - $120K,Blue,26,4,3,19136,1608,2501
713216883,Existing Customer,64,F,0,Unknown,Married,Less than $40K,Blue,55,4,3,3500,1904,2003
709361058,Existing Customer,35,M,2,Graduate,Married,$60K - $80K,Blue,24,5,1,7453,0,1691
710312658,Existing Customer,54,F,2,Unknown,Married,Less than $40K,Blue,43,4,5,6266,1819,1456
773383158,Existing Customer,29,F,1,College,Single,Less than $40K,Blue,23,4,5,4945,0,2743
716053083,Attrited Customer,33,M,2,Graduate,Married,$120K +,Blue,21,2,2,27992,0,837
717667833,Existing Customer,34,M,1,Graduate,Married,$40K - $60K,Blue,36,6,2,3735,1285,1877
716998608,Existing Customer,48,M,3,Graduate,Unknown,$60K - $80K,Blue,36,3,3,6703,1252,1843
772086408,Existing Customer,38,M,3,High School,Single,$80K - $120K,Blue,27,4,1,6162,943,1527
708597558,Existing Customer,42,M,3,High School,Single,$60K - $80K,Blue,36,4,4,3337,795,3951
718011783,Existing Customer,55,M,3,Graduate,Married,$40K - $60K,Blue,36,3,3,2205,1337,1591
714360033,Existing Customer,62,M,1,High School,Married,$40K - $60K,Blue,43,5,1,4450,1444,1326
811005858,Existing Customer,33,F,0,Unknown,Married,Less than $40K,Blue,28,4,2,1438.3,0,2914
794485158,Existing Customer,38,M,2,Unknown,Married,$80K - $120K,Blue,18,6,1,2172,1475,2447
708513183,Existing Customer,39,M,1,Uneducated,Married,$40K - $60K,Blue,29,4,2,4323,1267,3078
719353158,Existing Customer,56,M,1,College,Married,$80K - $120K,Blue,45,5,1,4145,1468,1238
711436083,Existing Customer,36,M,1,Graduate,Married,Less than $40K,Blue,18,6,3,2032,1003,2454
780374133,Existing Customer,29,M,1,College,Single,$80K - $120K,Blue,19,5,3,7010,2103,2413
739117233,Existing Customer,57,M,3,High School,Married,$120K +,Blue,50,3,3,3205,1530,2126
708486033,Existing Customer,55,F,3,Post-Graduate,Married,Unknown,Blue,36,3,2,16547,1521,1782
795237183,Existing Customer,51,F,2,Graduate,Married,$40K - $60K,Blue,45,3,2,5930,0,2041
788788758,Existing Customer,57,F,3,College,Single,Unknown,Blue,39,4,1,7469,1752,2050
709635858,Existing Customer,56,F,3,Graduate,Married,Less than $40K,Blue,45,6,2,2235,0,1229
789701658,Existing Customer,26,M,0,College,Single,$40K - $60K,Blue,13,5,2,2047,1196,2180
713484483,Existing Customer,36,F,4,Uneducated,Single,Unknown,Silver,21,3,1,34516,907,2298
711954558,Existing Customer,53,F,3,Graduate,Married,$40K - $60K,Blue,44,3,3,2636,2357,1333
712655583,Existing Customer,41,M,3,Graduate,Married,$40K - $60K,Blue,32,3,3,6425,915,2036
779686683,Existing Customer,26,F,0,Post-Graduate,Single,Less than $40K,Blue,13,5,3,2902,1668,2088
711226758,Existing Customer,51,F,1,College,Divorced,Less than $40K,Blue,42,3,2,4002,1669,2024
713241033,Existing Customer,34,M,0,Graduate,Married,$60K - $80K,Blue,26,4,3,5175,977,2405
788754108,Existing Customer,65,F,1,Unknown,Single,$40K - $60K,Blue,48,4,2,4599,637,2608
717013383,Existing Customer,52,M,2,High School,Married,$80K - $120K,Blue,43,4,3,31258,1518,2866
712634133,Existing Customer,54,F,2,Graduate,Married,Less than $40K,Blue,45,5,2,2683,1671,1406
709537683,Attrited Customer,37,M,3,College,Married,$80K - $120K,Blue,30,3,4,11638,926,563
778627983,Existing Customer,40,F,3,Graduate,Married,Unknown,Blue,20,3,1,1829,1140,1610
720241758,Existing Customer,55,M,0,Doctorate,Married,$80K - $120K,Blue,36,3,1,8276,1671,1409
720814233,Existing Customer,45,M,4,High School,Unknown,$80K - $120K,Blue,34,4,3,23539,1261,1485
785080308,Existing Customer,37,F,2,High School,Married,Less than $40K,Blue,31,5,3,2352,0,2344
713358633,Existing Customer,30,M,1,Graduate,Single,$60K - $80K,Blue,36,6,1,11371,1015,2768
720392433,Existing Customer,55,F,1,Unknown,Married,Less than $40K,Blue,36,6,6,2857,2517,1869
720282558,Existing Customer,36,M,2,Graduate,Single,$80K - $120K,Silver,27,5,2,34516,1568,2873
821370858,Existing Customer,39,M,1,Graduate,Married,$40K - $60K,Blue,35,5,3,6690,1884,1734
799249833,Existing Customer,34,M,2,Graduate,Single,Less than $40K,Blue,28,5,1,4439,844,2858
713016633,Existing Customer,47,M,3,High School,Single,$60K - $80K,Blue,36,4,3,5344,1582,1984
814471983,Existing Customer,42,M,3,High School,Divorced,$80K - $120K,Blue,37,6,3,27310,0,1537
779612808,Existing Customer,61,M,1,Graduate,Married,$40K - $60K,Blue,50,6,2,2531,2360,1263
716692683,Existing Customer,31,M,1,College,Single,$40K - $60K,Blue,22,4,1,9096,0,2318
790145733,Attrited Customer,40,M,3,College,Single,$80K - $120K,Silver,33,1,3,34516,0,1112
716038533,Existing Customer,42,F,3,Graduate,Unknown,Less than $40K,Blue,32,3,1,7169,902,1438
714421233,Existing Customer,54,F,0,Graduate,Married,Less than $40K,Blue,36,5,3,5399,1723,1292
709783908,Existing Customer,52,F,3,Unknown,Married,Less than $40K,Blue,47,6,3,2280,1170,1924
812788233,Existing Customer,31,F,0,Graduate,Married,Less than $40K,Blue,21,4,1,6315,1305,2205
772452783,Existing Customer,43,M,3,Unknown,Married,$40K - $60K,Blue,33,6,1,4402,1640,1774
714002658,Existing Customer,49,M,2,Unknown,Married,$120K +,Blue,34,5,4,27732,1623,1413
713464983,Existing Customer,45,F,2,Graduate,Unknown,$40K - $60K,Blue,36,4,3,4947,1053,3479
713910108,Existing Customer,38,M,1,Graduate,Married,$80K - $120K,Blue,28,3,2,3946,2375,1646
808169358,Existing Customer,57,M,2,Uneducated,Single,$40K - $60K,Blue,52,5,3,12291,2289,1683
714013083,Existing Customer,63,F,2,Graduate,Married,$40K - $60K,Blue,53,4,2,3067,1874,1420
715381533,Existing Customer,42,F,4,Post-Graduate,Single,Less than $40K,Blue,36,6,2,1438.3,674,2451
717678408,Existing Customer,61,F,1,Doctorate,Married,$40K - $60K,Blue,47,4,2,8633,2517,2066
719143308,Existing Customer,37,M,2,Unknown,Single,$40K - $60K,Blue,28,4,4,2394,0,2805
711509658,Attrited Customer,61,M,2,Graduate,Married,$120K +,Blue,49,3,0,11374,2517,1088
757481283,Existing Customer,35,M,3,College,Married,$60K - $80K,Blue,28,4,3,6921,2159,1931
808681158,Existing Customer,57,M,0,Graduate,Married,$80K - $120K,Blue,52,4,6,2564,2379,1343
718867683,Existing Customer,64,M,1,Unknown,Married,Less than $40K,Blue,55,4,3,2720,1904,1613
714618333,Existing Customer,39,F,2,Doctorate,Married,Unknown,Blue,36,3,2,9843,2154,1402
794562783,Existing Customer,28,F,0,Unknown,Single,Unknown,Blue,13,5,3,21691,661,2534
708208758,Existing Customer,53,M,1,Graduate,Single,$80K - $120K,Blue,45,6,3,1826,883,2199
794504658,Existing Customer,39,M,1,Unknown,Married,$60K - $80K,Blue,24,6,3,5746,1829,1562
714772758,Existing Customer,35,F,3,Graduate,Married,Less than $40K,Blue,27,6,2,2926,1346,1851
713830233,Existing Customer,47,F,5,High School,Married,$40K - $60K,Blue,36,5,3,7061,1813,1831
713577483,Existing Customer,47,M,4,Unknown,Married,$80K - $120K,Blue,35,3,3,5589,1430,1570
814513008,Existing Customer,38,M,2,Graduate,Married,$80K - $120K,Blue,33,5,3,9620,2033,1735
712765158,Existing Customer,26,F,1,High School,Single,Less than $40K,Blue,15,5,3,2539,2162,2386
714411108,Existing Customer,37,F,3,Graduate,Single,Unknown,Blue,28,4,2,3642,610,2790
720231108,Existing Customer,57,M,2,Graduate,Single,Less than $40K,Blue,39,3,4,3451,0,3031
709035708,Existing Customer,38,F,0,Unknown,Married,Less than $40K,Blue,36,4,2,1841,1246,1819
720662508,Existing Customer,39,M,1,Graduate,Married,$120K +,Blue,25,6,3,5764,1529,1972
708623283,Existing Customer,35,M,2,Uneducated,Single,$60K - $80K,Blue,16,6,3,18278,0,2084
813247083,Existing Customer,38,M,2,Graduate,Married,$80K - $120K,Blue,33,4,3,16059,618,1357
780078333,Existing Customer,56,M,2,Unknown,Married,$60K - $80K,Blue,41,3,2,5887,659,1193
811915383,Existing Customer,36,M,3,Uneducated,Married,$40K - $60K,Blue,31,6,2,3152,1986,2530
719818983,Attrited Customer,39,M,1,College,Divorced,$80K - $120K,Blue,28,1,3,12464,0,1195
716349183,Existing Customer,58,F,1,Uneducated,Married,Unknown,Blue,36,5,2,4784,0,2160
710067183,Existing Customer,28,M,1,High School,Single,Less than $40K,Blue,36,5,2,1950,0,2074
771234558,Existing Customer,65,F,0,Graduate,Single,Less than $40K,Blue,56,6,3,7478,0,2213
820288233,Existing Customer,26,F,0,Uneducated,Single,Less than $40K,Blue,20,4,3,1438.3,0,2731
717511533,Existing Customer,28,M,0,Graduate,Single,Less than $40K,Blue,36,4,2,1707,1191,2950
711642108,Existing Customer,30,F,1,Uneducated,Married,Unknown,Blue,13,5,2,4016,917,2572
712495233,Existing Customer,31,F,0,Uneducated,Married,Less than $40K,Blue,19,5,3,2370,1699,2411
718484283,Existing Customer,57,M,3,Post-Graduate,Married,$60K - $80K,Blue,36,6,1,3478,2517,1409
717413658,Existing Customer,43,M,4,High School,Married,$40K - $60K,Blue,32,6,2,1539,989,1987
804668658,Attrited Customer,26,F,0,Uneducated,Single,Less than $40K,Blue,20,3,2,1438.3,0,947
715934283,Existing Customer,39,F,2,High School,Single,$40K - $60K,Blue,26,6,3,3142,1639,3046
717499083,Existing Customer,35,M,0,Unknown,Single,$60K - $80K,Blue,36,3,1,17236,0,3013
715279683,Existing Customer,52,F,2,Uneducated,Married,$40K - $60K,Blue,36,5,1,1438.3,0,1679
718971333,Existing Customer,33,M,1,Graduate,Single,$80K - $120K,Blue,20,5,3,13206,925,2342
709219533,Existing Customer,53,M,3,High School,Married,$60K - $80K,Blue,41,3,1,2480,1351,1359
709150608,Existing Customer,30,F,0,Unknown,Married,Less than $40K,Blue,19,5,1,2898,0,2632
788259558,Existing Customer,59,M,0,Unknown,Married,Less than $40K,Blue,51,5,3,1570,1028,1430
802464033,Existing Customer,65,F,0,Graduate,Married,Less than $40K,Blue,56,6,3,4460,1262,1877
712757808,Existing Customer,33,F,2,Uneducated,Married,Less than $40K,Blue,22,4,2,1544,0,1731
714457083,Existing Customer,52,F,2,High School,Married,Unknown,Blue,44,6,3,3456,2219,1332
713413758,Existing Customer,26,F,1,College,Single,Unknown,Blue,16,4,3,2751,1599,2270
708741633,Existing Customer,52,M,4,High School,Married,$60K - $80K,Blue,44,6,3,4153,0,1771
714043833,Existing Customer,37,F,3,Graduate,Single,Less than $40K,Blue,36,5,2,3685,1396,3016
789577833,Existing Customer,56,M,2,Graduate,Married,$120K +,Blue,49,4,1,8902,1932,969
787570758,Existing Customer,35,M,2,Uneducated,Married,$120K +,Blue,26,3,3,2944,1596,2070
720371733,Existing Customer,58,F,0,Graduate,Married,Less than $40K,Blue,47,5,3,2232,786,1395
819117183,Existing Customer,34,F,3,Unknown,Married,$40K - $60K,Blue,29,3,2,1569,909,2169
711776433,Existing Customer,37,M,3,Uneducated,Single,$80K - $120K,Blue,26,4,2,23622,1153,2574
709583133,Existing Customer,53,M,3,Uneducated,Married,$40K - $60K,Blue,40,6,3,3326,1442,1627
719521983,Existing Customer,38,M,2,Uneducated,Married,$40K - $60K,Blue,31,4,3,6116,1698,1592
